code,url,creator,created_t,last_modified_t,product_name,abbreviated_product_name,generic_name,quantity,packaging,packaging_tags,packaging_text,brands,brands_tags,categories,categories_tags,origins,origins_tags,manufacturing_places,manufacturing_places_tags,labels,labels_tags,emb_codes,emb_codes_tags,cities,cities_tags,purchase_places,stores,countries,ingredients_text,allergens,allergens_tags,traces,traces_tags,serving_size,serving_quantity,no_nutriments,additives_n,additives_tags,ingredients_from_palm_oil_n,ingredients_from_palm_oil,ingredients_from_palm_oil_tags,ingredients_that_may_be_from_palm_oil_n,ingredients_that_may_be_from_palm_oil,ingredients_that_may_be_from_palm_oil_tags,nutriscore_score,nutriscore_grade,nova_group,pnns_groups_1,pnns_groups_2,states,brand_owner,ecoscore_score_fr,ecoscore_grade_fr,main_category,image_url,image_small_url,image_front_url,image_front_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,energy-kj_100g,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,-butyric-acid_100g,-caproic-acid_100g,-caprylic-acid_100g,-capric-acid_100g,-lauric-acid_100g,-myristic-acid_100g,-palmitic-acid_100g,-stearic-acid_100g,-arachidic-acid_100g,-behenic-acid_100g,-lignoceric-acid_100g,-cerotic-acid_100g,-montanic-acid_100g,-melissic-acid_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,-alpha-linolenic-acid_100g,-eicosapentaenoic-acid_100g,-docosahexaenoic-acid_100g,omega-6-fat_100g,-linoleic-acid_100g,-arachidonic-acid_100g,-gamma-linolenic-acid_100g,-dihomo-gamma-linolenic-acid_100g,omega-9-fat_100g,-oleic-acid_100g,-elaidic-acid_100g,-gondoic-acid_100g,-mead-acid_100g,-erucic-acid_100g,-nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,-sucrose_100g,-glucose_100g,-fructose_100g,-lactose_100g,-maltose_100g,-maltodextrins_100g,starch_100g,polyols_100g,fiber_100g,-soluble-fiber_100g,-insoluble-fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-dried_100g,fruits-vegetables-nuts-estimate_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g,search_category,search_country
41047224,https://world.openfoodfacts.org/product/41047224,kiliweb,1523185500,1629742054,Süßer Senf,NA,NA,200ml,Glas,glas,NA,"Händlmaier, Händlmaier","handlmaier,handlmaier","Lebensmittel, Gewürzmittel, Saucen, Senfe","en:groceries,en:condiments,en:sauces,en:mustards",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Österreich,NA,"Austria,France,Germany","Wasser, Brauner Zucker (Zucker, Glukosesirup, Zuckerrübenmelasse), Senfsaaten, Branntweinessig, Gewürze",en:mustard,en:mustard,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,6,c,4,Fat and sauces,Dressings and sauces,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded",NA,NA,NA,en:mustards,https://images.openfoodfacts.org/images/products/41047224/front_de.33.400.jpg,https://images.openfoodfacts.org/images/products/41047224/front_de.33.200.jpg,https://images.openfoodfacts.org/images/products/41047224/front_de.33.400.jpg,https://images.openfoodfacts.org/images/products/41047224/front_de.33.200.jpg,https://images.openfoodfacts.org/images/products/41047224/ingredients_de.21.400.jpg,https://images.openfoodfacts.org/images/products/41047224/ingredients_de.21.200.jpg,https://images.openfoodfacts.org/images/products/41047224/nutrition_en.9.400.jpg,https://images.openfoodfacts.org/images/products/41047224/nutrition_en.9.200.jpg,952,225,952,NA,2.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,0.1,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,Condiments,Austria
06780180,https://world.openfoodfacts.org/product/06780180,joergz,1610875269,1611055866,Mittelscharfer Senf,NA,NA,10 ml,Folienblister,folienblister,NA,Develey,develey,"Lebensmittel, Gewürzmittel, Saucen, Senfe","en:groceries,en:condiments,en:sauces,en:mustards",Allemagne,en:germany,Deutschland,deutschland,"Ohne Konservierungsstoffe, Nutriscore, Nutriscore D, Klimaneutral","en:no-preservatives,en:nutriscore,en:nutriscore-grade-d,de:klimaneutral",NA,NA,NA,NA,Deutschland,Rewe,"Autriche,Allemagne","Trinkwasser, Senfsaat, Branntweinessig, Salz, Zucker, Gewürze, Karamellizuckersirup. Nährwerte pro 100 ml Brennwert 454 kJ/ 109 kcal; Fett 6,3 g;",en:mustard,en:mustard,NA,NA,10g,10,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,3,Fat and sauces,Dressings and sauces,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded",NA,NA,NA,en:mustards,https://images.openfoodfacts.org/images/products/06780180/front_de.4.400.jpg,https://images.openfoodfacts.org/images/products/06780180/front_de.4.200.jpg,https://images.openfoodfacts.org/images/products/06780180/front_de.4.400.jpg,https://images.openfoodfacts.org/images/products/06780180/front_de.4.200.jpg,https://images.openfoodfacts.org/images/products/06780180/ingredients_de.7.400.jpg,https://images.openfoodfacts.org/images/products/06780180/ingredients_de.7.200.jpg,https://images.openfoodfacts.org/images/products/06780180/nutrition_de.11.400.jpg,https://images.openfoodfacts.org/images/products/06780180/nutrition_de.11.200.jpg,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,3.9,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Condiments,Austria
8001010076568,https://world.openfoodfacts.org/product/8001010076568,kiliweb,1485939327,1622589370,Glassa all'Aceto Balsamico di Modena IGP,NA,NA,250g,"flasche,flaccone","flasche,flaccone",NA,Ponti,ponti,"Groceries, Condiments, Glazes with vinegar","en:groceries,en:condiments,en:glazes-with-vinegar",NA,NA,NA,NA,Made in Italy,en:made-in-italy,NA,NA,NA,NA,NA,NA,"Austria,Francia,Alemania,Italia,Suiza","the must of cooked grapes, balsamic vinegar (wine vinegar, concentrated grape must, grape must cooked, colour: caramel (e 150d), wine vinegar, colouring: caramel e 150d, maize starch modified, xanthan gum, contains sulphite,",en:sulphur-dioxide-and-sulphites,en:sulphur-dioxide-and-sulphites,NA,NA,NA,NA,NA,2,"en:e150d,en:e415",0,NA,NA,0,NA,NA,11,d,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded",NA,NA,NA,en:glazes-with-vinegar,https://images.openfoodfacts.org/images/products/800/101/007/6568/front_en.69.400.jpg,https://images.openfoodfacts.org/images/products/800/101/007/6568/front_en.69.200.jpg,https://images.openfoodfacts.org/images/products/800/101/007/6568/front_en.69.400.jpg,https://images.openfoodfacts.org/images/products/800/101/007/6568/front_en.69.200.jpg,NA,NA,NA,NA,984,189,984,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,0.05,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,Condiments,Austria
4018462160381,https://world.openfoodfacts.org/product/4018462160381,jeanfred,1610809597,1610809607,Premium Meersalz,NA,NA,500 g,plastic,plastic,NA,byodo,byodo,"Lebensmittel, Gewürzmittel, Salze, Meersalze","en:groceries,en:condiments,en:salts,en:sea-salts",NA,NA,NA,NA,Vegan,"en:vegetarian,en:vegan",NA,NA,NA,NA,NA,NA,en:Austria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded",NA,NA,NA,en:sea-salts,https://images.openfoodfacts.org/images/products/401/846/216/0381/front_de.4.400.jpg,https://images.openfoodfacts.org/images/products/401/846/216/0381/front_de.4.200.jpg,https://images.openfoodfacts.org/images/products/401/846/216/0381/front_de.4.400.jpg,https://images.openfoodfacts.org/images/products/401/846/216/0381/front_de.4.200.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Condiments,Austria
4005500310105,https://world.openfoodfacts.org/product/4005500310105,openfoodfacts-contributors,1406053623,1628529862,Maggi Würze,NA,NA,250g,"Flasche,Verre,Produkt, Flasche(n)","flasche,verre,produkt,flasche-n",NA,"Maggi,Nestlé, Nestlé","maggi,nestle,nestle","Groceries, Condiments","en:groceries,en:condiments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany,France",NA,"Frankreich,Deutschland,Luxemburg, en:austria, en:germany, en:france","vegetable protein, organically open-ended (water, wheat protein, salt), water, flavourings (with wheat), flavour enhancers (monosodium glutamate, disodium inosinate), salt, sugar,","en:gluten,de:Weizenprotein","en:gluten,de:weizenprotein",en:gluten,en:gluten,NA,NA,NA,2,"en:e621,en:e631",0,NA,NA,0,NA,NA,11,d,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded",NA,NA,NA,en:condiments,https://images.openfoodfacts.org/images/products/400/550/031/0105/front_en.110.400.jpg,https://images.openfoodfacts.org/images/products/400/550/031/0105/front_en.110.200.jpg,https://images.openfoodfacts.org/images/products/400/550/031/0105/front_en.110.400.jpg,https://images.openfoodfacts.org/images/products/400/550/031/0105/front_en.110.200.jpg,https://images.openfoodfacts.org/images/products/400/550/031/0105/ingredients_en.99.400.jpg,https://images.openfoodfacts.org/images/products/400/550/031/0105/ingredients_en.99.200.jpg,https://images.openfoodfacts.org/images/products/400/550/031/0105/nutrition_en.112.400.jpg,https://images.openfoodfacts.org/images/products/400/550/031/0105/nutrition_en.112.200.jpg,495,60,495,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9.8,NA,NA,NA,18.2,7.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,Condiments,Austria
4099200025452,https://world.openfoodfacts.org/product/4099200025452,kiliweb,1576528829,1629808901,Sauce soja style japonais,NA,NA,250ml,Produkt,produkt,NA,Aldi,aldi,"Epicerie, Condiments, Sauces, Sauces au soja","en:groceries,en:condiments,en:sauces,en:soy-sauces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aldi,"Österreich,Deutschland,Schweiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,d,NA,Fat and sauces,Dressings and sauces,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded",NA,NA,NA,en:soy-sauces,https://images.openfoodfacts.org/images/products/409/920/002/5452/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/409/920/002/5452/front_fr.3.200.jpg,https://images.openfoodfacts.org/images/products/409/920/002/5452/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/409/920/002/5452/front_fr.3.200.jpg,NA,NA,https://images.openfoodfacts.org/images/products/409/920/002/5452/nutrition_fr.5.400.jpg,https://images.openfoodfacts.org/images/products/409/920/002/5452/nutrition_fr.5.200.jpg,NA,103,431,NA,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,14,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,Condiments,Austria
20173074,https://world.openfoodfacts.org/product/20173074,date-limite-app,1457022167,1626645748,Crispy Fried Onions,NA,Oignons frits,150g,"Plastique,Pot,05 PP,Dose(n),Bote de plástico,Becher,Pot plastique","plastique,pot,05-pp,dose-n,bote-de-plastico,becher,pot-plastique",NA,"MCENNEDY,Kania","mcennedy,kania","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Comestibles,Condimentos,Frutas y verduras y sus productos,Plantas culinarias,Verduras y hortalizas y sus productos,Cebollas y derivados,Cebollas fritas,fr:Oignons fris séchés","en:plant-based-foods-and-beverages,en:plant-based-foods,en:groceries,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:onions-and-their-products,en:fried-onions,fr:oignons-fris-seches",No especificado,en:unspecified,Kapelle,kapelle,"Punto Verde,Ecoponto amarelo,Recicla amarillo","en:green-dot,es:recicla-amarillo,pt:ecoponto-amarelo",NA,NA,NA,NA,"France,España",Lidl,"Austria,Francia,Alemania,Países Bajos,Polonia,España,Suiza","75% oignons, huiles végétales (palme, tournesol), farine de _blé_, sel de table.",en:gluten,en:gluten,NA,NA,7 g,7,NA,0,NA,1,NA,huile-de-palme,0,NA,NA,15,d,3,Fruits and vegetables,Vegetables,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded",NA,NA,NA,fr:oignons-fris-seches,https://images.openfoodfacts.org/images/products/20173074/front_en.23.400.jpg,https://images.openfoodfacts.org/images/products/20173074/front_en.23.200.jpg,https://images.openfoodfacts.org/images/products/20173074/front_en.23.400.jpg,https://images.openfoodfacts.org/images/products/20173074/front_en.23.200.jpg,https://images.openfoodfacts.org/images/products/20173074/ingredients_fr.149.400.jpg,https://images.openfoodfacts.org/images/products/20173074/ingredients_fr.149.200.jpg,https://images.openfoodfacts.org/images/products/20173074/nutrition_fr.142.400.jpg,https://images.openfoodfacts.org/images/products/20173074/nutrition_fr.142.200.jpg,2450,590,2450,NA,44,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,1.2,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,Condiments,Austria
4099200016351,https://world.openfoodfacts.org/product/4099200016351,prepperapp,1609705463,1624107513,Gefriergetrockneter Schnittlauch,NA,NA,12.5g,Glas,glas,NA,Le Gusto,le-gusto,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Lebensmittel, Gewürzmittel, Eßbare Pflanzen, Gewürzpflanzen, Kräuter, Schnittlauch","en:plant-based-foods-and-beverages,en:plant-based-foods,en:groceries,en:condiments,en:culinary-plants,en:aromatic-plants,en:aromatic-herbs,en:chives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deutschland,Irland,en:austria",O@ Schnittlaudch gefrierge - trocknet Glas stets gut schließen und lichtgeschützt aufbewahren Erba cipollina liofilizzata Chiudere sempre bene il vasetto e conservarlo al riparo dalla luce. Ciboulette lyophilisée Conserver le bocal bien fermé et à l'abri de la lumière. O Drobnjak liofiliziran Vedno dobro zaprite kozarec in zaščitite pred svetlobo. AT) (CH SI,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded",NA,NA,NA,en:chives,https://images.openfoodfacts.org/images/products/409/920/001/6351/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/409/920/001/6351/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/409/920/001/6351/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/409/920/001/6351/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/409/920/001/6351/ingredients_de.6.400.jpg,https://images.openfoodfacts.org/images/products/409/920/001/6351/ingredients_de.6.200.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Condiments,Austria
9100000446271,https://world.openfoodfacts.org/product/9100000446271,tobias47n9e,1609427096,1630603472,Bio-Sojasauce,NA,NA,250ml,Flasche,flasche,NA,Spar,spar,"Lebensmittel, Gewürzmittel, Saucen, Sojasoßen","en:groceries,en:condiments,en:sauces,en:soy-sauces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spar,en:Austria,"Wasser, Sojabohnen, Weizen aus biologischer Landwirtschaft pridelave, pasterizirana Salz unjodiert",NA,en:soybeans,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,1,Fat and sauces,Dressings and sauces,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded",NA,NA,NA,en:soy-sauces,https://images.openfoodfacts.org/images/products/910/000/044/6271/front_de.4.400.jpg,https://images.openfoodfacts.org/images/products/910/000/044/6271/front_de.4.200.jpg,https://images.openfoodfacts.org/images/products/910/000/044/6271/front_de.4.400.jpg,https://images.openfoodfacts.org/images/products/910/000/044/6271/front_de.4.200.jpg,https://images.openfoodfacts.org/images/products/910/000/044/6271/ingredients_de.7.400.jpg,https://images.openfoodfacts.org/images/products/910/000/044/6271/ingredients_de.7.200.jpg,https://images.openfoodfacts.org/images/products/910/000/044/6271/nutrition_de.10.400.jpg,https://images.openfoodfacts.org/images/products/910/000/044/6271/nutrition_de.10.200.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Condiments,Austria
9001880906223,https://world.openfoodfacts.org/product/9001880906223,murdelta,1393945981,1617557676,Kristallsalz,NA,Bad Ischler Kristallsalz fein und jodiert,500g,"Box, Packung(en)","box,packung-en",NA,Bad Ischler,bad-ischler,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Lebensmittel, Gewürzmittel, Salze, Würzen","en:plant-based-foods-and-beverages,en:plant-based-foods,en:groceries,en:condiments,en:salts,en:seasonings",Österreich,en:austria,NA,NA,NA,NA,NA,NA,NA,NA,"Graz,Austria",NA,"Österreich, Germany","Kristallsalz (Siedesalz), Kaliumjodid, Trennmittel: Calciumcarbonat, Siliciumdioxid und E 535",NA,NA,NA,NA,NA,NA,NA,3,"en:e170,en:e170i,en:e535,en:e551",0,NA,NA,0,NA,NA,NA,NA,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded",NA,NA,NA,en:seasonings,https://images.openfoodfacts.org/images/products/900/188/090/6223/front_de.31.400.jpg,https://images.openfoodfacts.org/images/products/900/188/090/6223/front_de.31.200.jpg,https://images.openfoodfacts.org/images/products/900/188/090/6223/front_de.31.400.jpg,https://images.openfoodfacts.org/images/products/900/188/090/6223/front_de.31.200.jpg,https://images.openfoodfacts.org/images/products/900/188/090/6223/ingredients_de.22.400.jpg,https://images.openfoodfacts.org/images/products/900/188/090/6223/ingredients_de.22.200.jpg,https://images.openfoodfacts.org/images/products/900/188/090/6223/nutrition_de.23.400.jpg,https://images.openfoodfacts.org/images/products/900/188/090/6223/nutrition_de.23.200.jpg,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,97.536,39.0144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Condiments,Austria
